tweet_text,is_there_an_emotion_directed_at_a_brand_or_product,target
smart apple opens popup store austin people sxsw get new ipads bitly i41h53 via mention mention,Positive emotion,0.0
apple pop store austin sxsw get peeps line store finished brand power,Positive emotion,0.0
ooooo apple rumored opening temporary store sxsw link,Positive emotion,0.0
tech apple saves sxsw set open popup store despite two austin texas locations link technology,Positive emotion,0.0
smart apple sets 5000squarefoot temporary store sxsw sell new ipads test potential traffic link aapl,Positive emotion,0.0
apple store downtown apple really keep store open permanently convience location sxsw,Positive emotion,0.0
apple store literally built sxsw conference mention apple store sxsw link photo,Positive emotion,0.0
apple store mention hes buying ipadi guess geeks theyre drunk hahaha sxsw,Positive emotion,0.0
popup apple store austin 2 weeks sxsw time ipad2 ships great timing link,Positive emotion,0.0
popup apple store seems popup ipad2s sxsw,Negative emotion,1.0
popup apple store still line around block sxsw,Positive emotion,0.0
apple store huge success already methinks live music capitol could use one fulltime eh nudgenudge appleatxdt sxsw,Positive emotion,0.0
sweet apples opening popup shop scarbrough building congress ipad 2 link via mention sxsw,Positive emotion,0.0
apple popup store sxsw goes impulse control jmp i41h53,Positive emotion,0.0
new blog post ipad2 giveaway link actors diet sxsw,Positive emotion,0.0
planzai app featuring official british music schedule android market link sxsw,Positive emotion,0.0
google tipped launch social network today sxsw called circles link,Positive emotion,0.0
smart apple creates popup store sxsw peddle ipad 2 ipad 2 takes sxsw video link,Positive emotion,0.0
clearly apple another daylight savings time bug iphone 4 alarm also need remember fix rooms clocks whoops sxsw,Negative emotion,1.0
nice apple made lots sells sure rt mention apple popup store sxsw link,Positive emotion,0.0
link apple opens temp store sxsw events start day good work apple,Positive emotion,0.0
add apple popup shop sxsw mention todo list gt link,Positive emotion,0.0
apple popup shop sxsw sucks link,Negative emotion,1.0
pop apple store sxsw pure genius international crowd stock go home,Positive emotion,0.0
ughhhapple store austin domain rain 3g ipads first 25 minutes right got ipad2 sxsw,Negative emotion,1.0
think apple us winning sxsw sea silver white glass,Positive emotion,0.0
cunning apple keeping ipad2 popup store open late next sxsw parties impulsive late night purchases regrets,Positive emotion,0.0
lt3 apple rt mention apple opened popup store austin nerds town sxsw get new ipads link,Positive emotion,0.0
ios app approval disrupts continuous dev flow android preferred platform fine tune experiment sxsw groupchatapps,Positive emotion,0.0
lbs apps iphone think orlando guess 2 check disney vs sxsw,Negative emotion,1.0
android apps survive sxsw 2011 link mention sxsw,Positive emotion,0.0
im happy exist going try whole sxsw trip w laptop iphone amp ipad link,Positive emotion,0.0
updated npr music iphone app song info songs 24 7 amp live video streaming time sxsw link,Positive emotion,0.0
attended preso living simply 100tc sxswi sxsw felt bit guilty taking notes new ipad,Negative emotion,1.0
mention prob going hit temp apple store setting near sxswnice apple link,Positive emotion,0.0
sxsw sxprotect link google doc get relevant links panel,Positive emotion,0.0
google maps 50 guys huge google marissa mayer sxsw,Positive emotion,0.0
google maps 52 demo renders quickly 3d buildings landscapes included basic maps marissagoogle sxsw,Positive emotion,0.0
google maps useful get better sxsw,Positive emotion,0.0
google maps mobile 52 looks awesomesxsw,Positive emotion,0.0
google maps 150 million mobile users thats marissa mayer claims sxsw link,Positive emotion,0.0
google maps 150 million users 40 percent google maps users mobile sxsw,Positive emotion,0.0
google maps mobile going 3d next release looks awesome sxsw,Positive emotion,0.0
google maps mobile route options saves users 2 yrs time every day sxsw,Positive emotion,0.0
google maps navigation street view 3d buildings awesome marissagoogle sxsw,Positive emotion,0.0
google maps route around traffic saving users 2 years time every day mention sxsw,Positive emotion,0.0
google maps street view car sighting sxsw link,Positive emotion,0.0
google maps street view car sighting sxsw link,Positive emotion,0.0
sxsw peeps want ipad2 link brilliant real,Positive emotion,0.0
google maps traffic view saved people 2years time sxsw,Positive emotion,0.0
mention putting gun mention head give iphone sxsw link,Positive emotion,0.0
mention putting pop apple store sxsw smart talk understanding demos needs,Positive emotion,0.0
apple quarter music industry 70 digital sales touchingstories tbwasxsw sxsw,Positive emotion,0.0
come aquent booth 1413 sxsw learn internetonlinewebsitecom meet us amp enter win ipad 2,Positive emotion,0.0
ipad 2 acquired thanks mention perserverance 1 vote husband year check sxsw,Positive emotion,0.0
playing quotpeople peoplequot google sxsw party depeche mode ftw,Positive emotion,0.0
applequotthe classiest fascist company americaquot kara swisher sxsw,Negative emotion,1.0
get sxsw folks prettycool chevysxsw rt mention update iphone retrollect users available awesome,Positive emotion,0.0
questioner sxsw said quotthanks im big fanquot googles mention caused giggle audience laugh,Positive emotion,0.0
ive never surrounded many iphone users keep think phone thats ringing sxsw,Positive emotion,0.0
softlayer blog softlayer sxsw server challenge video link \x89äá tried yet ipad 2 could,Positive emotion,0.0
twitter broken ipad cant follow sxsw hash right wow might nerdiest tweet yet tmsxsw sxsw,Negative emotion,1.0
spiltbeer consequences drunk techies sxsw lets see android offer compared,Positive emotion,0.0
watch ears rt mention ill austin convention center today w mention fam showing new iphone game sxsw,Positive emotion,0.0
okay fair enough lining new tech cost sxsw much better new ipad link,Negative emotion,1.0
ill never forget march 2011 weekend japan earthquake ipad 2 first south southwest sxsw memolane yall,Positive emotion,0.0
hipster hobo way tell iphone sxsw,Positive emotion,0.0
clear never cool sxsw without ipad im generally cool doubly handicapped,Positive emotion,0.0
headed ipad design headaches 2 tablets call morning sxsw link,Negative emotion,1.0
design ipad like design 101 class someone give talk assume didnt ditch previous experience sxsw,Negative emotion,1.0
sxsw csr reporting janecek microsoft gives charity apple gives nothing everyone room iphone drives decision,Negative emotion,1.0
thanks free drinks google sxsw mention speakeasy w 47 others link,Positive emotion,0.0
days later theres still line door sxsw apple store ipad2 link,Positive emotion,0.0
hear ipad 2 nutters ipading away even life techno hipster mecca sxsw,Negative emotion,1.0
seated turkey bowl armadillo amp kill list sxxpress passes acquired could buy ipad sxsw,Positive emotion,0.0
wow major win \x89ûïmention traded xoom js party ipad 2 mention sxsw winwin winning tigerblood\x89û\x9d,Positive emotion,0.0
quoto frabjous day callooh callay \x89ûbaaahquot\x89ûólewis carroll \x89÷è crowd swarms ipad 2 launch link via mention sxsw,Positive emotion,0.0
apps distract pubs sez khoi vinh instead focusing reader exp theyre delivering content 3 ways sxsw link,Negative emotion,1.0
sxsw interactive google\x89ûªs mobile future amp elusive \x89û÷power here\x89ûª mention mention sxsw google mobile link,Positive emotion,0.0
congrats radical media google arcade fire sxsw best show wilderness downtown,Positive emotion,0.0
frustrating zeldman autocorrects zelda iphone jzsxsw sxsw,Negative emotion,1.0
google circles sxsw whoooooo link,Positive emotion,0.0
google circles real thing launched today sxsw link,Negative emotion,1.0
google circles described another good move product latelink sxsw via mention,Positive emotion,0.0
google circles sxsw orly,Positive emotion,0.0
dear lanyrd youre site awesome use sxsw wish iphone app,Positive emotion,0.0
apple store sxsw line moving front fruit basket imacs better worth,Positive emotion,0.0
foursquare gowalla updating v30 time sxsw gowalla def stepped w new android ui,Positive emotion,0.0
apple store coming 2 austin sxsw rt quotmention even begins apple wins sxsw link mention,Positive emotion,0.0
\x89ûïfoursquare bandsquot time sxsw link,Positive emotion,0.0
temperature going rt mention mention mention amp mention fun google pic sxsw link,Positive emotion,0.0
apple store line block week long sxsw amazing,Positive emotion,0.0
apple store buzzing link rt mention speaking sxsw apple store 6th congress would,Positive emotion,0.0
quotthere explanation apples continued survival existence godquot guykawasaki sxsw,Negative emotion,1.0
apple store peeps come running highfiving line open sec enuf us chumps sxsw ipad2 link,Positive emotion,0.0
papasangre producers new audio experience iphone awesomeness nightjar looks rather sounds amazing sxsw,Positive emotion,0.0
papa sangre immersive audio game iphone free today highly recommended papasangre sxsw,Positive emotion,0.0
mention renew features google mapsexability see inside amazing museums able zoom brushstroke sxsw loveher,Positive emotion,0.0
nuts rt mention ipad 2 hand awesome dude gave cutsies 3 hour line austin apple sxsw winning,Positive emotion,0.0
whoa theres dude front using google wave sxsw xplat,Positive emotion,0.0
quottheres reason google isnt social technicalquot sxsw comments,Negative emotion,1.0
enough already \x89ûïmention google launch major new social network called circles possibly today link sxsw\x89û\x9d,Negative emotion,1.0
people already lining sxsw apple store 6th congress festival promises much attracting,Positive emotion,0.0
sxflip breaking iphone version flipboard ther next product sxsw yay,Positive emotion,0.0
mention really disappointed ipad app lots error messages switch tweet deck rest sxsw,Negative emotion,1.0
pick great unlockable deals checking places google latitude apps link googleblog sxsw vip,Positive emotion,0.0
ordered ipad 2 excited sxsw seems silly whats happening japan right,Positive emotion,0.0
score free imo tshirt outside sxsw apple store today 215 pm amp check imos app ipad 2 link sxsw ipad2,Positive emotion,0.0
farmers prefer balckberries iphones andriod devices durable antiapple feelings mobilefarm sxsw,Negative emotion,1.0
ipad therefore line like apple store near sxsw austin send pics,Positive emotion,0.0
horrible repressed memories apple spinning beach ball coming back progressbar talk sxsw,Negative emotion,1.0
mention respectfully disagree iphone battery life problem isnt ubiquitous seems project314 sxsw,Negative emotion,1.0
interesting rt mention apple open popup shop sxsw link sxsw sxswi popupshop apple,Positive emotion,0.0
adaptive retail apple open popup shop sxsw skillfully done cupertino link,Positive emotion,0.0
sxsw tried 2 days ipad w macbook pro experiment heart real keyboard,Negative emotion,1.0
google tries launch new social network called circles link sxsw mention 310409h2011,Negative emotion,1.0
google crisis response site w good info japanese earthquake tsunami link sxsw sxswi,Positive emotion,0.0
marissa mayers presentation sxsw demo google maps version 52 mobile pretty impressive,Positive emotion,0.0
even security guards austin enjoy ipad time sxsw cc mention link,Positive emotion,0.0
social marketing experts sxsw everyone face facts amp admit apple showed everyone marketing done cnet,Positive emotion,0.0
need workspace book iphone link mention app sxsw virtualoffice,Positive emotion,0.0
thanks girl rt mention congrats mention winning last mention ipad case boyfriend aw sxsw cbatsxsw,Positive emotion,0.0
early nerdbird sxsw get mention iphone app share photos airport people like people walmart airports,Positive emotion,0.0
false alarm google circles coming now\x89ûòand probably ever link google circles social sxsw,Negative emotion,1.0
ipad 2 turned giant camera looks plain stupid sxsw,Negative emotion,1.0
cool internet art google eat google ads revenue used buy google stock sxsw,Positive emotion,0.0
great intro saveustechies sxsw video surui carbon project google earth engine link,Positive emotion,0.0
sxsw android users proud,Positive emotion,0.0
hot pot google mobile maps interesting new app sxsw sxswi,Positive emotion,0.0
learned sponsored sxsw software 1 austin nice walking city 2 mapquest piece shit mapping software go google maps fb,Positive emotion,0.0
sxsw impromptu apple store line 2 blocks long link,Positive emotion,0.0
driving around austin google street view scoping locations desk sxsw,Positive emotion,0.0
rumours around google circles proven untrue announcement sxsw austin texas must something,Positive emotion,0.0
playing around mention iphone app awesome using lot sxsw,Positive emotion,0.0
groupme available canada iphone users sxsw would love check,Negative emotion,1.0
mention route around traffic saving google maps users 2 years everyday sxsw,Positive emotion,0.0
googles route around traffic function saves users 2 years every day good future \x89ûó marissa mayer sxsw,Positive emotion,0.0
android growing super fast lustre pearl team android party mention mention mention walked androidsxsw sxsw,Positive emotion,0.0
happily drowning sea apple macs monster energy drink sxsw,Positive emotion,0.0
got morphie iphone case time sxsw good news gtpower ltanxiety bad news barely fits hand,Positive emotion,0.0
sxsw goers want sell ipad buy new one give shout ipad,Positive emotion,0.0
iphone version flipboard hopefully summer sxflip sxsw,Positive emotion,0.0
sxsw personalcloud google create great design principles great tips,Positive emotion,0.0
sxsw foursquare updates merchant platform new \x89ûïspecials\x89û\x9d link android flashspecial free iphone sxsw,Positive emotion,0.0
first day sxsw ipad2 launch stole lot thunder link,Positive emotion,0.0
mention rt mention apple opening temporary store downtown austin sxsw ipad 2 launch link,Positive emotion,0.0
mention rt mention confirmed apple store 2 week popup austin sxsw picture link link,Positive emotion,0.0
mention rt mention want free juice pack air iphone 4 sxsw we\x89ûªll giving away 5 2bannounced location stay tuned,Positive emotion,0.0
booyah rt mention mention synced ipad2 full apple joy sxsw,Positive emotion,0.0
booyah rt mention lt guess ipad unsix tweetup thanks mention amp mention sxsw happydance,Positive emotion,0.0
awesome rt mention sxsw mention come check mention get free custom iphone case mention grill,Positive emotion,0.0
awesome rt mention apples temporary megastore sxsw could model future conferences events link,Positive emotion,0.0
awesome rt mention heading austin sxsw austin lp guide iphone free limited time link,Positive emotion,0.0
awesome rt mention yes gowalla wins best andoid app team android choice awards thanks sxsw,Positive emotion,0.0
niceness rt mention less 2 hours announce details ipad 2 giveaway sxsw sxswi,Positive emotion,0.0
oh rt mention confirmed new ipad 3 coming september link apple iphone ipad sxsw,Positive emotion,0.0
droid rt mention spontaniety life replaced technology iphone battery dies go home great sxsw,Negative emotion,1.0
cool rt mention updated npr music iphone app song info 4 songs 24 7 amp live video streaming time 4 sxsw link,Positive emotion,0.0
true rt mention amp mention quotgoogle tweetquot new quotthink speakquot mark belinsky 911tweets panel sxsw,Positive emotion,0.0
sweet rt mention bday pressie iphone 4 mention got matching one fit hipsters sxsw wkd,Positive emotion,0.0
google earth engine providing tech indigenous tribes report statuses forests like saveustechies sxsw,Positive emotion,0.0
smartphone rules sxsw definitely iphone 4 96 apple smartphone ive eyeballed ip4,Positive emotion,0.0
google party gsdampm google map sxsw badge gets u free food drinks music big place line great party come,Positive emotion,0.0
google party dont think checking badges say list free food booze frood sxsw cc mention,Positive emotion,0.0
google party sxsw mention gsdampm w 157 others link,Positive emotion,0.0
google party photo booth fun sxsw link,Positive emotion,0.0
per rumor google may preview big social strategy 80sthemed costume party sxsw yep link link,Positive emotion,0.0
yes rumors true come play mention ipad booth sxsw exhibit hall 3 ipad ipad2 giant quotoquot,Positive emotion,0.0
survive sxsw 16 gigs space left iphone shall see,Negative emotion,1.0
browserwars panel without apple like sxsw without parties,Positive emotion,0.0
blackberry users must feel like losers sxsw clearly iphone crowd baby,Positive emotion,0.0
guess everyone wanted design ipad apps mom sxsw,Negative emotion,1.0
10 minutes til marissa mayer google takes stage sxsw,Positive emotion,0.0
check mention rt mention 1030 line apple popup store austin opens 5 pm sxsw link,Positive emotion,0.0
dont miss mention presentation circusmash 2 pm filmaster mobile iphone officially launched sxsw,Positive emotion,0.0
watch mention sxsw ecademy mention link gtgt fascinating amp true maps saving itme lots,Positive emotion,0.0
google quotgot lot betterquot protecting users privacy locationbased tools past 12 months says mayer sxsw,Positive emotion,0.0
next quotleft brain search google right brain search xquot thx mention vote link sxsw,Positive emotion,0.0
apple temporary retail store sxsw sweet ipad2,Positive emotion,0.0
blogger due update google finally takes action showcase new design sxsw link,Positive emotion,0.0
2 ipad 2s acquired line 930a store opened 10 ipads within 20 min bad way go apple sxsw team,Positive emotion,0.0
way apple really manhandling sxsw like rt mention smartphone breakdown sxsw unoffic\x89û cont link,Positive emotion,0.0
wish sxsw meeting everyone teamandroid rest android community next year,Positive emotion,0.0
ipad 2 purchased 90 sunny tan 4square far good sxsw,Positive emotion,0.0
qrafter better paid free qr code apps scan vcards also download qrcode iphone sxsw,Positive emotion,0.0
press coverage ive life standing apple line sxsw,Positive emotion,0.0
steve jobs doesnt position iphone device made china suicide rates high sells dreams kawasaki thisisdare sxsw,Negative emotion,1.0
four hours six half go adventure worth apple sxsw,Positive emotion,0.0
looks fun party like 1986 hosted google aclus n california texas sxsw,Positive emotion,0.0
reid cites googles route around good start realtime near realtime data link mention sxsw,Positive emotion,0.0
quotthis google bing qampa panel like worlds expensive seo consultationquot mention sxsw,Negative emotion,1.0
ipad users slow resting heart rate leisurely use desktops phones tapworthy sxsw,Positive emotion,0.0
ipad users slower leisurely usage iphone users mention tapworthy sxsw,Positive emotion,0.0
wish sxsw right lots action taking place sure fun nevertheless google find tons news,Positive emotion,0.0
google incapable disruptive innovation acquired 89 startups last years mention leanstartup sxsw,Negative emotion,1.0
friends iphone changed back hour instead forward atampt hints fix sxsw iphone help,Negative emotion,1.0
iphone gps messed thinks im yonkers almost good sxsw link,Negative emotion,1.0
okay really yay new mention android app11 kthxbai sxsw,Positive emotion,0.0
sxsw gets apple store link,Positive emotion,0.0
mingly launching soon celebrating giving away apple tv day sxsw launch link via mention,Positive emotion,0.0
moves like wonder apple stays top link sxsw,Positive emotion,0.0
makes missing sxsw hurt \x89ûïmention apple blog apple opening temporary ipad 2 store handle sxsw demand link,Positive emotion,0.0
quotits affirmative action women product team google literally made product betterquot mention sxsw,Positive emotion,0.0
jealous mention team android event sxsw androidsxsw get swag girl,Positive emotion,0.0
ipad2 goes sale first day sxsw atx tomorrow apple sending lorry load austin riots may ensue,Positive emotion,0.0
movies one recommends put ipad flights home tomorrow lazyweb sxsw,Positive emotion,0.0
check link cool geolocation app iphone mixing music parties sxsw maps im going next year,Positive emotion,0.0
apple puts popup store sxsw hawk ipad 2 think theyll sell one two link,Positive emotion,0.0
youtube second largest search engine globally google says mention discotalk sxsw,Positive emotion,0.0
heres latest game worked iphone ipod link hobo shotgun made w mention sxsw mention,Positive emotion,0.0
sxsw world really needs google circles fb implement eventually,Negative emotion,1.0
80s theem google party spazmatic killn stage hoooooooooooooo sxsw,Positive emotion,0.0
tweet register exclusive passes events parties ipad 2 sxsw quotgive liberty free sxswpass please rt,Positive emotion,0.0
apple gets core sxsw pop experiential shops xm events link,Positive emotion,0.0
apple puts pop store sxsw folks awesome marketing link audience,Positive emotion,0.0
two thumbs popplet nice mind mapping app ipad great taking notes sxsw,Positive emotion,0.0
apple sets temporary austin store serve hordes ipad 2 purchasers sxsw link,Positive emotion,0.0
recommends using google voice separate work life evolvingworkplace sxsw,Positive emotion,0.0
wish mention listening googles marissa mayer discuss new products including google hotpot watch yelp sxsw,Positive emotion,0.0
good times mashable google aclu awesome sxsw,Positive emotion,0.0
epicurious flipboard cnn wired moma examples good ipad design sxsw link,Positive emotion,0.0
sxsw news google launch major new social network called circles possibly today link,Positive emotion,0.0
hey tweeps link web industry party calendar u put ur iphone ical amp keep track whats goin sxsw,Positive emotion,0.0
hey tweeps web industry party calendar u put ur iphone ical amp keep track whats goin sxsw link,Positive emotion,0.0
jealous rt mention met team set sxsw apple store set whole place nothing 3 days great work,Positive emotion,0.0
robot wars steampunk time machines mystery boxes electronics awesome austin tacos super happy dev house google win sxsw,Positive emotion,0.0
hey marissa mayer please tell us something new products google launched months ago sxsw,Negative emotion,1.0
mention saw dude taking pictures ipad 2 gon na lie seta amazing see quotcameraquot w screen size sxsw,Positive emotion,0.0
mention saw awesome educational iphone music app tunehopper good luck sxsw,Positive emotion,0.0
anyone else issues gmail using google services sxsw,Negative emotion,1.0
anyone else trouble synching schedule android sxsw go app sxsw,Negative emotion,1.0
anyone else headed austin sxsw popupstore launch apple ipad2 friday gon na miss mention year,Positive emotion,0.0
socialmuse android available genius lookalike music listening appcircus sxsw,Positive emotion,0.0
still use tweetie mac amp im running leopard ill pariah sxsw wish least android something make cool,Positive emotion,0.0
anyone else iphone getting quotcould activate cellular data networkquot error message warning sxsw things come,Negative emotion,1.0
surprise consumerization makes way conversation cloud adoption apples ui influence enterprise cloud sxsw,Positive emotion,0.0
even security guard popup apple store austin loves new ipad sxsw link,Positive emotion,0.0
im obsessed sxsw go iphone app feckin genius crazy long list sessions less scary,Positive emotion,0.0
gon na go see rockin google party like boss sxsw,Positive emotion,0.0
great see banks money startups recognizing future relevance corps like apple google bankinnovation sxsw,Positive emotion,0.0
syked see googles mention talk stuff sxsw,Positive emotion,0.0
great see topics avoiding sexy hot ipad conversation hit heart soul accessibility developing world sxsw,Positive emotion,0.0
sxsw seeing demo google maps mobile 52 3d rotational viewing cool,Positive emotion,0.0
apple sell ipads quotpopupquot apple store sxsw link,Positive emotion,0.0
going send ipad mail office finish mention sxsw,Positive emotion,0.0
great presentation ipad headaches great thinking ux wundertablet mention sxsw,Positive emotion,0.0
great presentation touching stories designing digital magazines ipad link sxsw,Positive emotion,0.0
circles set fail complicated june rt mention google set launch new social network circles today sxsw,Negative emotion,1.0
great museum naive presentation google art project funny cool sxsw,Positive emotion,0.0
wishful several semis filled apples ipad2 surrounded tech geek masses grab box amp bump pay synching joy ensues sxsw,Positive emotion,0.0
finished taking photos google photobooth know heart sxsw mention maggie maes w 101 others link,Positive emotion,0.0
wow see line buy ipad 2 mention sxsw,Positive emotion,0.0
mention didnt get ipad 1 shouldnt ipad2 3g 64gb cover 100 macbook air sxsw,Negative emotion,1.0
\x89ûïthe classiest fascist company existence\x89û\x9d kara swisher sxsw apple,Negative emotion,1.0
chris messina google dropping knowledge web identity coming hyatt right move sxsw,Positive emotion,0.0
great session mention ipad design good ui insights tapworthy hisxsw sxsw,Positive emotion,0.0
someone asks leo ipad 2 sxsw says email ill send one free oo,Positive emotion,0.0
yeah wasnt got couldnt resist wearing blue jeans black shirt sneakers standing line new ipad sxsw,Positive emotion,0.0
forget disneyland apple popup store austin happiest place earth sxsw,Positive emotion,0.0
great preso ipad design mention learned stuff actually use tapworthy sxsw,Positive emotion,0.0
apple smart ipad 2 takes sxsw video link sxswi,Positive emotion,0.0
new ubersocial iphone app store includes uberguide sxsw sponsored mashable link,Positive emotion,0.0
ipad 2s sold temporary apple store congress sxsw,Positive emotion,0.0
spending time morning resetting android phone first day sxsw much,Negative emotion,1.0
haha awesomely rad ipad app mention link hollergram sxsw,Positive emotion,0.0
saw someone take picture ipad 2 first time looks ridiculous youd expect sxsw sightings,Negative emotion,1.0
every person see ipad looks crazy looks like 80s cell phone hand sxsw,Negative emotion,1.0
first person stop booth sxsw amp show ipad 2 running one apps wins free snakeheead tee shirt sxsw,Positive emotion,0.0
mention soon fact sxsw play ipad booth convention,Positive emotion,0.0
mention sounds goodi look forward learning moremy quick google learn also produced link sxsw,Positive emotion,0.0
nerds spazzmatics quotparty like 1986quot party hosted google link sxsw,Positive emotion,0.0
foursquare twitter launched slick new iphone apps week conveniently time tech fest sxsw link rf,Positive emotion,0.0
dissapointment rt mention new ubersocial iphone app store includes uberguide sxsw sponsored cont\x89û,Negative emotion,1.0
google possibly launching social media service sxsw link,Negative emotion,1.0
quotfoosspottingquot ap iphone looks pretty good food guides sxsw useful later,Positive emotion,0.0
past 15 minutes ipad literally bumped mention street thinking buy lottery ticket sxsw,Positive emotion,0.0
photo installed sxsw iphone app really nice link,Positive emotion,0.0
google lost way caring much business vs users mention psych sxsw,Negative emotion,1.0
video cast characters standing line austin sxsw buying ipad 2 link,Positive emotion,0.0
think people stroke year website needs ipad ready poursite sxsw,Positive emotion,0.0
woot google lego hackathon competition sxsw startupbus cle,Positive emotion,0.0
mustresistmactemptation rt mention apple opening temp store downtown austin sxsw ipad 2 anyone,Positive emotion,0.0
sxsw mistakes made building mention iphone plus see source code link,Negative emotion,1.0
sxsw mistakes made building netflix iphone plus see source code link via mention,Negative emotion,1.0
opened yesterday line long wait look sxsw sxswi mention apple store sxsw link,Negative emotion,1.0
vestibule tempapple store 20 min wait ipad2 atampt 64g theyve replenished supply sxsw,Positive emotion,0.0
touchingstories giving us background starting great hear yesterdays presos uncertainty ipad tablet sxsw,Positive emotion,0.0
surprise customer waiting line apple store austin ipad 2 mention sxsw cbatsxsw,Positive emotion,0.0
sxsw celebrating beauty web ie9 launch giving away free ipad2 one lucky link,Positive emotion,0.0
great sxsw ipad app mention link,Positive emotion,0.0
apple sxsw popstore ipads 16gb wifi 64gb wifi amp wifi 3g,Positive emotion,0.0
qagb sxsw timely rt mention bings search engine share continues rise 136 google still tops 654 link,Positive emotion,0.0
oh sxsw oh thats ipad 1 thought winning,Positive emotion,0.0
yet sxsw ipad popup store flawless rt mention apple ipad 2 launch poor planning apple\x89ûªs part link,Negative emotion,1.0
ipad2 sxsw attendees queue apples popup store ipad2 telegraph link via mention,Positive emotion,0.0
massive sxsw fail run ipad2 mention semi full parked front justsayin link,Negative emotion,1.0
think sxsw taken upon make clear gen 1 iphone aint gon na cut anymore,Negative emotion,1.0
yo sxsw iphone app illadef go,Positive emotion,0.0
big sxsw rumor google launch ludicon based quotcirclesquot facebook killer supposedly mention already saw ossum,Positive emotion,0.0
survive sxsw mention live music app iphone android link,Positive emotion,0.0
quotat sxsw apple schools marketing expertsquot link sxsw,Positive emotion,0.0
sxsw quotmy iphone tell know means winningquot mention,Positive emotion,0.0
ha wow rt mention apple opening temporary ipad 2 store handle sxsw demand link,Positive emotion,0.0
huzzah rt mention yes gowalla wins best andoid app team android choice awards thanks sxsw,Positive emotion,0.0
rt mention love sxsw quotapple comes cool technology ones ever heard dont go conferencesquot,Positive emotion,0.0
thx rt mention rt mention bad want go home read google reader feed geek sxsw,Positive emotion,0.0
woohoo rt mention mention hollergram app killing sxsw link,Positive emotion,0.0
woohoo rt mention details ipad 2 giveaway coming tonight rt sxsw sxswi,Positive emotion,0.0
woohoo rt mention go game launches doityourself iphone scavenger hunts link via mention see sxsw,Positive emotion,0.0
friends sxsw take 360 views 360 panorama link feel like im ill gift app,Positive emotion,0.0
spotted sxsw man need ipad 2 \x89ûò link sxswi,Positive emotion,0.0
cant wait anymore quotgoogle launch major new social network called circlesquot via mention link google circles sxsw,Positive emotion,0.0
great app interface examples moma target flipboard cnn nba courtside mention ipad interfaces session sxsw,Positive emotion,0.0
new job apple \x89ûïmention met team set sxsw apple store set whole place nothing 3 days great work\x89û\x9d,Positive emotion,0.0
winning sxsw without getting new ipad ask mention itwillbemine link,Positive emotion,0.0
deviantart buys 3 ipad 2s austin tests muro drawing super fast deviantart sxsw link,Positive emotion,0.0
gift certificate apple nonprofit meetup hooray nonprofits apple sxsw ipad2time,Positive emotion,0.0
feel buzzrt mention google launch major new social network called circles possibly today link sxsw,Positive emotion,0.0
smart mention hollergram ipad app sxsw link may leave vuvuzela home,Positive emotion,0.0
biggest frustration sxsw far one looks theyre going glued iphone,Negative emotion,1.0
arrived google mention sxsw party awesome,Positive emotion,0.0
sxsw got samsung focus windows 7 phone android dev meetup excited try build something,Positive emotion,0.0
terms high resonance right sxsw marisa mater google maps places hotspot,Positive emotion,0.0
dont iphone back sxsw idk ill dofollow masses guess,Positive emotion,0.0
sxsw helped mention charge iphone newtrent imp1000 battery pack love thing unpaid endorsement,Positive emotion,0.0
happy ipad 2 drupalcon wishing hand buy one return firstworldproblems sxsw,Positive emotion,0.0
sitting ihop drooling mention iphone app everything would want awesome sxsw,Positive emotion,0.0
better get line rt mention apple opening temp store downtown austin sxsw amp ipad 2 launch link,Positive emotion,0.0
excitement social network space googles circles link sxsw,Positive emotion,0.0
retrollect also android market sxsw https marketandroidcom detailsidcomborderstyloretrollect,Positive emotion,0.0
sxsw cool apple pop fundraising kiosk japan sxsw kidding good idea,Positive emotion,0.0
next life im coming back ipad 2 women cant keep hands thing sxsw,Positive emotion,0.0
mention client android gotten really buggy lately sxsw blame,Negative emotion,1.0
smart move apple popup store sxsw ipad 2s come 5pm tomorrow link,Positive emotion,0.0
get badge find food drink figure mention iphone roaming sxsw unpack priorities,Negative emotion,1.0
got custome iphone 4 case mention sxsw artwork favorite blackbook piece mention link,Positive emotion,0.0
advent accessible ebooks ipad viewed future generations landmark blind sxsw poursite,Positive emotion,0.0
smart quotapple set open popup shop core sxsw actionquot link sxsw apple,Positive emotion,0.0
huge shout gsdm amp google kick ass party tonight unbelievable time sxsw,Positive emotion,0.0
first get papa sangre iphone panel amazing game totally awesome sxsw sxswi,Positive emotion,0.0
google art project like street view except art museums around world incl 7 billion pixel image starry night dang sxsw,Positive emotion,0.0
free smart recorder weekend link via mention iphone ipad sxsw,Positive emotion,0.0
got text mention hit reddit front page moonshine signed data plan checked via ipad sxsw nerds,Positive emotion,0.0
line apple sxsw pop store austin hot sunny apple employees delivered smart water line wow 1 hr go,Positive emotion,0.0
line apple pop store sxsw squeal link,Positive emotion,0.0
line apple store loose ipad virginity sxsw ipad2,Positive emotion,0.0
ill austin convention center today w mention fam showing new iphone game sxsw,Positive emotion,0.0
ill austin convention center today w mention fam showing new iphone game sxswquot åçwhats sxsw mention,Positive emotion,0.0
proof ipad 2 turns douchebag sxsw link,Negative emotion,1.0
looking line pop sxsw apple storei cant think single object want much,Negative emotion,1.0
